step,rank,param_name,norm,mean,max,min
0,1,module.model.layers.17.self_attn.k_proj.weight,1.2021484375,-5.960464477539063e-08,0.1812744140625,-0.138427734375
0,1,module.model.layers.17.self_attn.q_proj.weight,1.2353515625,-0.0,0.19580078125,-0.1651611328125
0,1,module.model.layers.17.input_layernorm.weight,0.3173828125,9.465217590332031e-05,0.09844970703125,-0.265869140625
0,1,module.model.layers.16.mlp.down_proj.weight,4.52734375,5.960464477539063e-08,0.11871337890625,-0.1885986328125
0,1,module.model.layers.16.mlp.up_proj.weight,3.01953125,-0.0,0.1141357421875,-0.155517578125
0,1,module.model.layers.16.mlp.gate_proj.weight,2.642578125,5.960464477539063e-08,0.1258544921875,-0.17236328125
0,1,module.model.layers.16.post_attention_layernorm.weight,0.63232421875,-0.00018548965454101562,0.09405517578125,-0.48095703125
0,1,module.model.layers.16.self_attn.o_proj.weight,2.224609375,5.960464477539063e-08,0.02716064453125,-0.028778076171875
0,1,module.model.layers.16.self_attn.v_proj.weight,4.76953125,-1.1920928955078125e-07,0.392578125,-0.60205078125
0,1,module.model.layers.16.self_attn.k_proj.weight,1.3486328125,-0.0,0.2362060546875,-0.1781005859375
0,1,module.model.layers.16.self_attn.q_proj.weight,1.4765625,0.0,0.239501953125,-0.32373046875
0,1,module.model.layers.16.input_layernorm.weight,0.2003173828125,7.355213165283203e-05,0.11090087890625,-0.06591796875
0,1,module.model.layers.15.mlp.down_proj.weight,3.916015625,-1.1920928955078125e-07,0.061248779296875,-0.06829833984375
0,1,module.model.layers.15.mlp.up_proj.weight,3.080078125,-5.960464477539063e-08,0.0924072265625,-0.09429931640625
0,1,module.model.layers.15.mlp.gate_proj.weight,2.587890625,5.960464477539063e-08,0.07122802734375,-0.0789794921875
0,1,module.model.layers.15.post_attention_layernorm.weight,0.3740234375,0.00014925003051757812,0.07574462890625,-0.2198486328125
0,1,module.model.layers.15.self_attn.o_proj.weight,2.51171875,-1.1920928955078125e-07,0.028076171875,-0.0335693359375
0,1,module.model.layers.15.self_attn.v_proj.weight,4.984375,0.0,0.28173828125,-0.31298828125
0,1,module.model.layers.15.self_attn.k_proj.weight,1.21875,0.0,0.19970703125,-0.2159423828125
0,1,module.model.layers.15.self_attn.q_proj.weight,1.2412109375,-5.960464477539063e-08,0.18505859375,-0.163818359375
0,1,module.model.layers.15.input_layernorm.weight,0.498779296875,-0.000225067138671875,0.0261383056640625,-0.418212890625
0,1,module.model.layers.14.mlp.down_proj.weight,3.455078125,1.1920928955078125e-07,0.03875732421875,-0.042205810546875
0,1,module.model.layers.14.mlp.up_proj.weight,2.888671875,0.0,0.144287109375,-0.1103515625
0,1,module.model.layers.14.mlp.gate_proj.weight,2.39453125,0.0,0.06817626953125,-0.08319091796875
0,1,module.model.layers.14.post_attention_layernorm.weight,0.31494140625,1.9550323486328125e-05,0.039642333984375,-0.0859375
0,1,module.model.layers.14.self_attn.o_proj.weight,2.484375,-5.960464477539063e-08,0.037139892578125,-0.03900146484375
0,1,module.model.layers.14.self_attn.v_proj.weight,4.8671875,5.960464477539063e-08,0.35791015625,-0.324462890625
0,1,module.model.layers.14.self_attn.k_proj.weight,1.3447265625,0.0,0.3291015625,-0.24169921875
0,1,module.model.layers.14.self_attn.q_proj.weight,1.623046875,-1.1920928955078125e-07,0.32568359375,-0.44921875
0,1,module.model.layers.14.input_layernorm.weight,0.75146484375,0.0002014636993408203,0.7412109375,-0.03839111328125
0,1,module.model.layers.13.mlp.down_proj.weight,3.330078125,-0.0,0.042327880859375,-0.033203125
0,1,module.model.layers.13.mlp.up_proj.weight,2.93359375,-5.960464477539063e-08,0.136474609375,-0.1019287109375
0,1,module.model.layers.13.mlp.gate_proj.weight,2.396484375,-1.1920928955078125e-07,0.08673095703125,-0.0828857421875
0,1,module.model.layers.13.post_attention_layernorm.weight,0.338623046875,0.00019168853759765625,0.1263427734375,-0.07147216796875
0,1,module.model.layers.13.self_attn.o_proj.weight,2.615234375,1.7881393432617188e-07,0.036224365234375,-0.03546142578125
0,1,module.model.layers.13.self_attn.v_proj.weight,4.82421875,-1.1920928955078125e-07,0.419921875,-0.37890625
0,1,module.model.layers.13.self_attn.k_proj.weight,1.0439453125,-5.960464477539063e-08,0.10870361328125,-0.1409912109375
0,1,module.model.layers.13.self_attn.q_proj.weight,1.19921875,-5.960464477539063e-08,0.208251953125,-0.1837158203125
0,1,module.model.layers.13.input_layernorm.weight,0.3447265625,-4.035234451293945e-05,0.021270751953125,-0.329833984375
0,1,module.model.layers.12.mlp.down_proj.weight,3.330078125,0.0,0.045867919921875,-0.0394287109375
0,1,module.model.layers.12.mlp.up_proj.weight,3.00390625,-5.960464477539063e-08,0.1370849609375,-0.11029052734375
0,1,module.model.layers.12.mlp.gate_proj.weight,2.341796875,-5.960464477539063e-08,0.088134765625,-0.07513427734375
0,1,module.model.layers.12.post_attention_layernorm.weight,0.39208984375,9.351968765258789e-05,0.08233642578125,-0.19384765625
0,1,module.model.layers.12.self_attn.o_proj.weight,2.861328125,-1.1920928955078125e-07,0.040435791015625,-0.03753662109375
0,1,module.model.layers.12.self_attn.v_proj.weight,4.98046875,-1.1920928955078125e-07,0.34716796875,-0.394287109375
0,1,module.model.layers.12.self_attn.k_proj.weight,0.9853515625,0.0,0.08612060546875,-0.10882568359375
0,1,module.model.layers.12.self_attn.q_proj.weight,1.19921875,5.960464477539063e-08,0.1173095703125,-0.09344482421875
0,1,module.model.layers.12.input_layernorm.weight,0.5048828125,1.4424324035644531e-05,0.04742431640625,-0.487060546875
0,1,module.model.layers.11.mlp.down_proj.weight,3.267578125,0.0,0.030029296875,-0.03143310546875
0,1,module.model.layers.11.mlp.up_proj.weight,3.02734375,5.960464477539063e-08,0.1168212890625,-0.10504150390625
0,1,module.model.layers.11.mlp.gate_proj.weight,2.39453125,-0.0,0.046112060546875,-0.047027587890625
0,1,module.model.layers.11.post_attention_layernorm.weight,0.3818359375,-6.854534149169922e-05,0.1219482421875,-0.1551513671875
0,1,module.model.layers.11.self_attn.o_proj.weight,2.484375,5.960464477539063e-08,0.03497314453125,-0.0408935546875
0,1,module.model.layers.11.self_attn.v_proj.weight,5.2734375,-0.0,0.40771484375,-0.51416015625
0,1,module.model.layers.11.self_attn.k_proj.weight,0.79931640625,-0.0,0.08209228515625,-0.08184814453125
0,1,module.model.layers.11.self_attn.q_proj.weight,0.93408203125,-5.960464477539063e-08,0.09912109375,-0.11981201171875
0,1,module.model.layers.11.input_layernorm.weight,0.61181640625,-0.0001647472381591797,0.0260772705078125,-0.60546875
0,1,module.model.layers.10.mlp.down_proj.weight,3.73046875,-5.960464477539063e-08,0.08148193359375,-0.08502197265625
0,1,module.model.layers.10.mlp.up_proj.weight,3.072265625,-0.0,0.11431884765625,-0.092041015625
0,1,module.model.layers.10.mlp.gate_proj.weight,2.400390625,-5.960464477539063e-08,0.04962158203125,-0.057861328125
0,1,module.model.layers.10.post_attention_layernorm.weight,0.359375,6.0498714447021484e-05,0.110107421875,-0.1053466796875
0,1,module.model.layers.10.self_attn.o_proj.weight,3.0703125,-5.960464477539063e-08,0.032196044921875,-0.034912109375
0,1,module.model.layers.10.self_attn.v_proj.weight,5.15625,-0.0,0.37744140625,-0.306640625
0,1,module.model.layers.10.self_attn.k_proj.weight,1.1298828125,5.960464477539063e-08,0.1180419921875,-0.140380859375
0,1,module.model.layers.10.self_attn.q_proj.weight,1.275390625,-5.960464477539063e-08,0.14111328125,-0.1539306640625
0,1,module.model.layers.10.input_layernorm.weight,0.1995849609375,-7.88569450378418e-05,0.0285186767578125,-0.1593017578125
0,1,module.model.layers.9.mlp.down_proj.weight,3.4453125,-0.0,0.033111572265625,-0.0345458984375
0,1,module.model.layers.9.mlp.up_proj.weight,3.140625,5.960464477539063e-08,0.09222412109375,-0.1204833984375
0,1,module.model.layers.9.mlp.gate_proj.weight,2.560546875,5.960464477539063e-08,0.06610107421875,-0.0948486328125
0,1,module.model.layers.9.post_attention_layernorm.weight,0.41796875,-0.0001583099365234375,0.0963134765625,-0.1650390625
0,1,module.model.layers.9.self_attn.o_proj.weight,3.20703125,5.960464477539063e-08,0.03521728515625,-0.046417236328125
0,1,module.model.layers.9.self_attn.v_proj.weight,5.45703125,1.1920928955078125e-07,0.3154296875,-0.3818359375
0,1,module.model.layers.9.self_attn.k_proj.weight,1.09375,-0.0,0.11016845703125,-0.14990234375
0,1,module.model.layers.9.self_attn.q_proj.weight,1.2763671875,0.0,0.1343994140625,-0.1900634765625
0,1,module.model.layers.9.input_layernorm.weight,1.015625,-0.00028228759765625,0.0217742919921875,-1.0029296875
0,1,module.model.layers.8.mlp.down_proj.weight,3.59765625,0.0,0.04571533203125,-0.0384521484375
0,1,module.model.layers.8.mlp.up_proj.weight,3.216796875,-0.0,0.0863037109375,-0.07025146484375
0,1,module.model.layers.8.mlp.gate_proj.weight,2.642578125,5.960464477539063e-08,0.079345703125,-0.06494140625
0,1,module.model.layers.8.post_attention_layernorm.weight,0.45166015625,0.00010973215103149414,0.1549072265625,-0.1400146484375
0,1,module.model.layers.8.self_attn.o_proj.weight,3.318359375,1.1920928955078125e-07,0.056182861328125,-0.050384521484375
0,1,module.model.layers.8.self_attn.v_proj.weight,5.59375,-5.960464477539063e-08,0.5390625,-0.25537109375
0,1,module.model.layers.8.self_attn.k_proj.weight,1.3603515625,-0.0,0.1370849609375,-0.19091796875
0,1,module.model.layers.8.self_attn.q_proj.weight,1.521484375,5.960464477539063e-08,0.1947021484375,-0.1954345703125
0,1,module.model.layers.8.input_layernorm.weight,1.39453125,-0.0003387928009033203,0.09088134765625,-1.3828125
0,1,module.model.layers.7.mlp.down_proj.weight,3.98046875,5.960464477539063e-08,0.03472900390625,-0.035552978515625
0,1,module.model.layers.7.mlp.up_proj.weight,3.748046875,-0.0,0.11480712890625,-0.08734130859375
0,1,module.model.layers.7.mlp.gate_proj.weight,2.8046875,-1.7881393432617188e-07,0.038909912109375,-0.03240966796875
0,1,module.model.layers.7.post_attention_layernorm.weight,0.492919921875,0.00029969215393066406,0.09234619140625,-0.2275390625
0,1,module.model.layers.7.self_attn.o_proj.weight,3.541015625,4.172325134277344e-07,0.06378173828125,-0.06024169921875
0,1,module.model.layers.7.self_attn.v_proj.weight,5.29296875,-5.960464477539063e-08,0.3134765625,-0.2254638671875
0,1,module.model.layers.7.self_attn.k_proj.weight,1.1044921875,5.960464477539063e-08,0.07904052734375,-0.10211181640625
0,1,module.model.layers.7.self_attn.q_proj.weight,1.220703125,0.0,0.1334228515625,-0.09271240234375
0,1,module.model.layers.7.input_layernorm.weight,0.2193603515625,-9.971857070922852e-05,0.04266357421875,-0.161376953125
0,1,module.model.layers.6.mlp.down_proj.weight,4.4765625,-1.1920928955078125e-07,0.06719970703125,-0.06781005859375
0,1,module.model.layers.6.mlp.up_proj.weight,3.77734375,-5.960464477539063e-08,0.07049560546875,-0.05853271484375
0,1,module.model.layers.6.mlp.gate_proj.weight,3.27734375,-5.960464477539063e-08,0.1236572265625,-0.11407470703125
0,1,module.model.layers.6.post_attention_layernorm.weight,0.818359375,-0.00023806095123291016,0.0723876953125,-0.32763671875
0,1,module.model.layers.6.self_attn.o_proj.weight,3.47265625,-4.76837158203125e-07,0.06500244140625,-0.0478515625
0,1,module.model.layers.6.self_attn.v_proj.weight,5.984375,1.7881393432617188e-07,0.353271484375,-0.368408203125
0,1,module.model.layers.6.self_attn.k_proj.weight,1.3056640625,0.0,0.097412109375,-0.0823974609375
0,1,module.model.layers.6.self_attn.q_proj.weight,1.47265625,0.0,0.1322021484375,-0.10693359375
0,1,module.model.layers.6.input_layernorm.weight,1.28515625,-0.0003261566162109375,0.045928955078125,-1.2744140625
0,1,module.model.layers.5.mlp.down_proj.weight,4.5,1.7881393432617188e-07,0.0389404296875,-0.0650634765625
0,1,module.model.layers.5.mlp.up_proj.weight,4.18359375,-0.0,0.053558349609375,-0.044891357421875
0,1,module.model.layers.5.mlp.gate_proj.weight,3.466796875,5.960464477539063e-08,0.0604248046875,-0.061737060546875
0,1,module.model.layers.5.post_attention_layernorm.weight,0.8525390625,-0.00011336803436279297,0.2496337890625,-0.43798828125
0,1,module.model.layers.5.self_attn.o_proj.weight,4.27734375,2.980232238769531e-07,0.07916259765625,-0.11248779296875
0,1,module.model.layers.5.self_attn.v_proj.weight,6.453125,0.0,0.26708984375,-0.26806640625
0,1,module.model.layers.5.self_attn.k_proj.weight,0.9033203125,-5.960464477539063e-08,0.051544189453125,-0.03717041015625
0,1,module.model.layers.5.self_attn.q_proj.weight,1.06640625,-5.960464477539063e-08,0.09429931640625,-0.07073974609375
0,1,module.model.layers.5.input_layernorm.weight,2.142578125,-0.0006456375122070312,0.0224151611328125,-2.126953125
0,1,module.model.layers.4.mlp.down_proj.weight,5.78515625,1.7881393432617188e-07,0.098388671875,-0.10430908203125
0,1,module.model.layers.4.mlp.up_proj.weight,5.2109375,5.960464477539063e-08,0.07720947265625,-0.0765380859375
0,1,module.model.layers.4.mlp.gate_proj.weight,4.34375,-5.960464477539063e-08,0.07275390625,-0.056365966796875
0,1,module.model.layers.4.post_attention_layernorm.weight,1.2314453125,7.557868957519531e-05,0.11566162109375,-0.5849609375
0,1,module.model.layers.4.self_attn.o_proj.weight,3.224609375,2.384185791015625e-07,0.07635498046875,-0.06378173828125
0,1,module.model.layers.4.self_attn.v_proj.weight,7.78125,-5.960464477539063e-08,0.41015625,-0.375732421875
0,1,module.model.layers.4.self_attn.k_proj.weight,1.3837890625,-5.960464477539063e-08,0.08843994140625,-0.0711669921875
0,1,module.model.layers.4.self_attn.q_proj.weight,1.619140625,0.0,0.1031494140625,-0.116943359375
0,1,module.model.layers.4.input_layernorm.weight,2.7109375,0.0005741119384765625,2.654296875,-0.2025146484375
0,1,module.model.layers.3.mlp.down_proj.weight,5.95703125,-2.980232238769531e-07,0.08221435546875,-0.058197021484375
0,1,module.model.layers.3.mlp.up_proj.weight,5.88671875,-5.960464477539063e-08,0.03216552734375,-0.040283203125
0,1,module.model.layers.3.mlp.gate_proj.weight,5.25390625,-5.960464477539063e-08,0.0272216796875,-0.0219573974609375
0,1,module.model.layers.3.post_attention_layernorm.weight,1.7763671875,-0.0008134841918945312,0.1673583984375,-0.63427734375
0,1,module.model.layers.3.self_attn.o_proj.weight,3.939453125,3.5762786865234375e-07,0.0457763671875,-0.057586669921875
0,1,module.model.layers.3.self_attn.v_proj.weight,8.5,-2.384185791015625e-07,0.4853515625,-0.361083984375
0,1,module.model.layers.3.self_attn.k_proj.weight,1.4921875,-5.960464477539063e-08,0.0953369140625,-0.083740234375
0,1,module.model.layers.3.self_attn.q_proj.weight,1.716796875,-0.0,0.1226806640625,-0.1309814453125
0,1,module.model.layers.3.input_layernorm.weight,1.12890625,-0.00044989585876464844,0.06341552734375,-1.05859375
0,1,module.model.layers.2.mlp.down_proj.weight,6.42578125,-5.960464477539063e-08,0.053009033203125,-0.054412841796875
0,1,module.model.layers.2.mlp.up_proj.weight,5.81640625,-5.960464477539063e-08,0.038330078125,-0.034271240234375
0,1,module.model.layers.2.mlp.gate_proj.weight,4.73828125,-1.1920928955078125e-07,0.0212554931640625,-0.023773193359375
0,1,module.model.layers.2.post_attention_layernorm.weight,1.30859375,0.0008478164672851562,0.272216796875,-0.404541015625
0,1,module.model.layers.2.self_attn.o_proj.weight,6.74609375,-5.960464477539062e-07,0.07427978515625,-0.063720703125
0,1,module.model.layers.2.self_attn.v_proj.weight,11.078125,4.172325134277344e-07,0.5078125,-0.490234375
0,1,module.model.layers.2.self_attn.k_proj.weight,1.46875,-5.960464477539063e-08,0.086181640625,-0.07562255859375
0,1,module.model.layers.2.self_attn.q_proj.weight,1.5537109375,5.960464477539063e-08,0.0921630859375,-0.08758544921875
0,1,module.model.layers.2.input_layernorm.weight,1.6435546875,0.0010929107666015625,1.3642578125,-0.10791015625
0,1,module.model.layers.1.mlp.down_proj.weight,60.53125,1.1920928955078125e-07,2.91796875,-3.48046875
0,1,module.model.layers.1.mlp.up_proj.weight,5.21484375,2.980232238769531e-07,0.0570068359375,-0.052581787109375
0,1,module.model.layers.1.mlp.gate_proj.weight,3.9765625,2.980232238769531e-07,0.02880859375,-0.04058837890625
0,1,module.model.layers.1.post_attention_layernorm.weight,1.298828125,0.0003113746643066406,0.2283935546875,-0.220947265625
0,1,module.model.layers.1.self_attn.o_proj.weight,14.578125,-4.172325134277344e-07,0.222900390625,-0.2138671875
0,1,module.model.layers.1.self_attn.v_proj.weight,30.609375,-7.152557373046875e-07,2.56640625,-3.05859375
0,1,module.model.layers.1.self_attn.k_proj.weight,0.58349609375,0.0,0.05279541015625,-0.0223541259765625
0,1,module.model.layers.1.self_attn.q_proj.weight,0.5712890625,-0.0,0.07061767578125,-0.047821044921875
0,1,module.model.layers.1.input_layernorm.weight,2.0625,-0.0003032684326171875,0.411865234375,-0.369140625
0,1,module.model.layers.0.mlp.down_proj.weight,6.39453125,5.960464477539063e-08,0.11480712890625,-0.1387939453125
0,1,module.model.layers.0.mlp.up_proj.weight,4.34765625,-5.960464477539063e-08,0.36181640625,-0.25341796875
0,1,module.model.layers.0.mlp.gate_proj.weight,3.51171875,2.384185791015625e-07,0.0986328125,-0.15380859375
0,1,module.model.layers.0.post_attention_layernorm.weight,2.318359375,-0.0014162063598632812,0.60888671875,-1.2578125
0,1,module.model.layers.0.self_attn.o_proj.weight,13.859375,-5.960464477539063e-08,0.34033203125,-0.400634765625
0,1,module.model.layers.0.self_attn.v_proj.weight,15.484375,-5.960464477539063e-08,0.810546875,-0.9013671875
0,1,module.model.layers.0.self_attn.k_proj.weight,0.259033203125,-0.0,0.01502227783203125,-0.014312744140625
0,1,module.model.layers.0.self_attn.q_proj.weight,0.1744384765625,0.0,0.0127105712890625,-0.012939453125
0,1,module.model.layers.0.input_layernorm.weight,4.46875,-0.0031585693359375,0.35693359375,-0.326171875
0,1,module.model.embed_tokens.weight,10.4921875,0.0,0.80859375,-2.626953125
1,1,module.lm_head.weight,16.28125,-0.0,2.333984375,-2.6171875
1,1,module.model.norm.weight,0.943359375,0.0008158683776855469,0.8515625,-0.024627685546875
1,1,module.model.layers.31.mlp.down_proj.weight,10.640625,0.0,0.30029296875,-0.32275390625
1,1,module.model.layers.31.mlp.up_proj.weight,5.2109375,5.960464477539063e-08,0.37646484375,-0.2484130859375
1,1,module.model.layers.31.mlp.gate_proj.weight,3.525390625,5.960464477539063e-08,0.487060546875,-0.2220458984375
1,1,module.model.layers.31.post_attention_layernorm.weight,2.47265625,-0.0016841888427734375,2.26953125,-0.5439453125
1,1,module.model.layers.31.self_attn.o_proj.weight,3.025390625,5.960464477539063e-08,0.0280303955078125,-0.028228759765625
1,1,module.model.layers.31.self_attn.v_proj.weight,4.07421875,-5.960464477539063e-08,0.344482421875,-0.3212890625
1,1,module.model.layers.31.self_attn.k_proj.weight,1.96484375,-5.960464477539063e-08,0.357177734375,-0.46826171875
1,1,module.model.layers.31.self_attn.q_proj.weight,1.3857421875,0.0,0.1201171875,-0.166015625
1,1,module.model.layers.31.input_layernorm.weight,0.83056640625,8.20159912109375e-05,0.55078125,-0.525390625
1,1,module.model.layers.30.mlp.down_proj.weight,8.625,2.980232238769531e-07,0.325439453125,-0.342529296875
1,1,module.model.layers.30.mlp.up_proj.weight,3.8671875,5.960464477539063e-08,0.188232421875,-0.170166015625
1,1,module.model.layers.30.mlp.gate_proj.weight,3.0390625,5.960464477539063e-08,0.1695556640625,-0.109375
1,1,module.model.layers.30.post_attention_layernorm.weight,0.490966796875,0.0004150867462158203,0.396728515625,-0.1290283203125
1,1,module.model.layers.30.self_attn.o_proj.weight,1.8173828125,-0.0,0.0565185546875,-0.038818359375
1,1,module.model.layers.30.self_attn.v_proj.weight,2.61328125,1.7881393432617188e-07,0.20263671875,-0.1834716796875
1,1,module.model.layers.30.self_attn.k_proj.weight,1.0673828125,0.0,0.15625,-0.1336669921875
1,1,module.model.layers.30.self_attn.q_proj.weight,0.994140625,5.960464477539063e-08,0.1241455078125,-0.061370849609375
1,1,module.model.layers.30.input_layernorm.weight,0.52099609375,0.00015151500701904297,0.49853515625,-0.11083984375
1,1,module.model.layers.29.mlp.down_proj.weight,3.69921875,0.0,0.03125,-0.0287933349609375
1,1,module.model.layers.29.mlp.up_proj.weight,2.701171875,1.1920928955078125e-07,0.09527587890625,-0.07470703125
1,1,module.model.layers.29.mlp.gate_proj.weight,2.421875,5.960464477539063e-08,0.1268310546875,-0.11083984375
1,1,module.model.layers.29.post_attention_layernorm.weight,0.49365234375,0.00019598007202148438,0.456787109375,-0.10577392578125
1,1,module.model.layers.29.self_attn.o_proj.weight,1.234375,0.0,0.0287017822265625,-0.0181121826171875
1,1,module.model.layers.29.self_attn.v_proj.weight,2.208984375,1.7881393432617188e-07,0.15869140625,-0.171875
1,1,module.model.layers.29.self_attn.k_proj.weight,0.59912109375,0.0,0.10546875,-0.0640869140625
1,1,module.model.layers.29.self_attn.q_proj.weight,0.6494140625,-0.0,0.10107421875,-0.058685302734375
1,1,module.model.layers.29.input_layernorm.weight,0.8330078125,0.00035881996154785156,0.7470703125,-0.0107574462890625
1,1,module.model.layers.28.mlp.down_proj.weight,3.125,5.960464477539063e-08,0.05145263671875,-0.0521240234375
1,1,module.model.layers.28.mlp.up_proj.weight,2.513671875,-5.960464477539063e-08,0.0775146484375,-0.07550048828125
1,1,module.model.layers.28.mlp.gate_proj.weight,2.36328125,0.0,0.08087158203125,-0.05096435546875
1,1,module.model.layers.28.post_attention_layernorm.weight,0.26318359375,0.00026679039001464844,0.1900634765625,-0.0191497802734375
1,1,module.model.layers.28.self_attn.o_proj.weight,1.3896484375,5.960464477539063e-08,0.0258331298828125,-0.0220489501953125
1,1,module.model.layers.28.self_attn.v_proj.weight,2.669921875,-5.960464477539063e-08,0.2222900390625,-0.22705078125
1,1,module.model.layers.28.self_attn.k_proj.weight,1.2744140625,-0.0,0.311767578125,-0.20166015625
1,1,module.model.layers.28.self_attn.q_proj.weight,1.2421875,-5.960464477539063e-08,0.2115478515625,-0.3505859375
1,1,module.model.layers.28.input_layernorm.weight,0.1590576171875,1.7583370208740234e-05,0.08441162109375,-0.10498046875
1,1,module.model.layers.27.mlp.down_proj.weight,2.955078125,-5.960464477539063e-08,0.04449462890625,-0.0787353515625
1,1,module.model.layers.27.mlp.up_proj.weight,2.5078125,5.960464477539063e-08,0.12225341796875,-0.1141357421875
1,1,module.model.layers.27.mlp.gate_proj.weight,2.275390625,0.0,0.09332275390625,-0.0882568359375
1,1,module.model.layers.27.post_attention_layernorm.weight,0.298583984375,6.347894668579102e-05,0.2193603515625,-0.098876953125
1,1,module.model.layers.27.self_attn.o_proj.weight,1.26953125,-5.960464477539063e-08,0.0145111083984375,-0.01070404052734375
1,1,module.model.layers.27.self_attn.v_proj.weight,2.46484375,-5.960464477539063e-08,0.143798828125,-0.1483154296875
1,1,module.model.layers.27.self_attn.k_proj.weight,0.82080078125,0.0,0.1727294921875,-0.10809326171875
1,1,module.model.layers.27.self_attn.q_proj.weight,0.8388671875,-0.0,0.124755859375,-0.201416015625
1,1,module.model.layers.27.input_layernorm.weight,0.342529296875,-6.93202018737793e-05,0.0419921875,-0.3251953125
1,1,module.model.layers.26.mlp.down_proj.weight,2.7109375,5.960464477539063e-08,0.025482177734375,-0.0201873779296875
1,1,module.model.layers.26.mlp.up_proj.weight,2.3984375,-1.1920928955078125e-07,0.037567138671875,-0.031982421875
1,1,module.model.layers.26.mlp.gate_proj.weight,2.205078125,5.960464477539063e-08,0.03009033203125,-0.0276336669921875
1,1,module.model.layers.26.post_attention_layernorm.weight,0.1883544921875,2.1159648895263672e-05,0.040283203125,-0.09307861328125
1,1,module.model.layers.26.self_attn.o_proj.weight,1.5205078125,-5.960464477539063e-08,0.0179290771484375,-0.0262908935546875
1,1,module.model.layers.26.self_attn.v_proj.weight,3.044921875,3.5762786865234375e-07,0.1871337890625,-0.1712646484375
1,1,module.model.layers.26.self_attn.k_proj.weight,0.5966796875,0.0,0.040130615234375,-0.041046142578125
1,1,module.model.layers.26.self_attn.q_proj.weight,0.658203125,5.960464477539063e-08,0.04901123046875,-0.0635986328125
1,1,module.model.layers.26.input_layernorm.weight,0.419921875,-4.315376281738281e-05,0.0908203125,-0.40478515625
1,1,module.model.layers.25.mlp.down_proj.weight,2.587890625,5.960464477539063e-08,0.04608154296875,-0.0291900634765625
1,1,module.model.layers.25.mlp.up_proj.weight,2.400390625,-5.960464477539063e-08,0.032470703125,-0.06591796875
1,1,module.model.layers.25.mlp.gate_proj.weight,2.185546875,-5.960464477539063e-08,0.033721923828125,-0.033721923828125
1,1,module.model.layers.25.post_attention_layernorm.weight,0.237060546875,7.68899917602539e-05,0.1590576171875,-0.0615234375
1,1,module.model.layers.25.self_attn.o_proj.weight,1.263671875,5.960464477539063e-08,0.0179595947265625,-0.0193634033203125
1,1,module.model.layers.25.self_attn.v_proj.weight,2.849609375,-2.980232238769531e-07,0.177978515625,-0.16064453125
1,1,module.model.layers.25.self_attn.k_proj.weight,0.6650390625,-0.0,0.09039306640625,-0.11834716796875
1,1,module.model.layers.25.self_attn.q_proj.weight,0.6611328125,5.960464477539063e-08,0.06640625,-0.103759765625
1,1,module.model.layers.25.input_layernorm.weight,0.0989990234375,5.7220458984375e-05,0.056060791015625,-0.02203369140625
1,1,module.model.layers.24.mlp.down_proj.weight,2.61328125,-5.960464477539063e-08,0.0301666259765625,-0.02972412109375
1,1,module.model.layers.24.mlp.up_proj.weight,2.4296875,-0.0,0.0226593017578125,-0.0239410400390625
1,1,module.model.layers.24.mlp.gate_proj.weight,2.234375,-5.960464477539063e-08,0.0241546630859375,-0.050689697265625
1,1,module.model.layers.24.post_attention_layernorm.weight,0.209716796875,-6.35385513305664e-05,0.04541015625,-0.11785888671875
1,1,module.model.layers.24.self_attn.o_proj.weight,1.6279296875,0.0,0.045166015625,-0.031585693359375
1,1,module.model.layers.24.self_attn.v_proj.weight,2.90625,-5.960464477539063e-08,0.1727294921875,-0.12237548828125
1,1,module.model.layers.24.self_attn.k_proj.weight,0.74951171875,0.0,0.156982421875,-0.107421875
1,1,module.model.layers.24.self_attn.q_proj.weight,0.83203125,-5.960464477539063e-08,0.130859375,-0.202392578125
1,1,module.model.layers.24.input_layernorm.weight,0.279052734375,6.139278411865234e-06,0.025634765625,-0.26513671875
1,1,module.model.layers.23.mlp.down_proj.weight,2.7734375,-1.1920928955078125e-07,0.02850341796875,-0.039520263671875
1,1,module.model.layers.23.mlp.up_proj.weight,2.5,-5.960464477539063e-08,0.03839111328125,-0.07623291015625
1,1,module.model.layers.23.mlp.gate_proj.weight,2.28515625,-0.0,0.043609619140625,-0.057037353515625
1,1,module.model.layers.23.post_attention_layernorm.weight,0.5087890625,0.00013697147369384766,0.475830078125,-0.040069580078125
1,1,module.model.layers.23.self_attn.o_proj.weight,1.33203125,5.960464477539063e-08,0.011505126953125,-0.01218414306640625
1,1,module.model.layers.23.self_attn.v_proj.weight,2.58984375,-0.0,0.1243896484375,-0.13916015625
1,1,module.model.layers.23.self_attn.k_proj.weight,0.556640625,-5.960464477539063e-08,0.047760009765625,-0.037689208984375
1,1,module.model.layers.23.self_attn.q_proj.weight,0.6220703125,0.0,0.036529541015625,-0.058135986328125
1,1,module.model.layers.23.input_layernorm.weight,0.1917724609375,-2.586841583251953e-05,0.02215576171875,-0.174560546875
1,1,module.model.layers.22.mlp.down_proj.weight,2.841796875,-5.960464477539063e-08,0.022857666015625,-0.0224151611328125
1,1,module.model.layers.22.mlp.up_proj.weight,2.546875,0.0,0.042877197265625,-0.0207977294921875
1,1,module.model.layers.22.mlp.gate_proj.weight,2.3125,5.960464477539063e-08,0.0207672119140625,-0.01305389404296875
